order_id,delivery_partner_id,promised_time,actual_time,promised_date,actual_date,delivery_time_mins,distance_km,delivery_status,delay_reason
6724582316,87179,00:16:05,00:11:05,2023-10-29,2023-10-29,-5,1.47,On Time,
4391559649,86088,00:15:02,00:11:02,2023-06-25,2023-06-25,-4,0.53,On Time,
9530258400,36249,23:20:56,23:21:56,2023-10-24,2023-10-24,1,4.16,On Time,Traffic
609162117,81927,16:14:38,16:33:38,2023-09-23,2023-09-23,19,1.8,Significantly Delayed,Traffic
755143077,18005,08:43:13,08:43:13,2023-07-31,2023-07-31,0,1.12,On Time,
5239439928,25997,08:46:08,08:56:08,2023-08-25,2023-08-25,10,2.22,Slightly Delayed,Traffic
1328248068,27695,01:16:20,01:29:20,2024-05-14,2024-05-14,13,0.85,Slightly Delayed,Traffic
1440606577,10954,13:01:45,13:06:45,2024-04-30,2024-04-30,5,1.04,On Time,Traffic
8884389971,82326,17:40:59,17:38:59,2024-08-18,2024-08-18,-2,4.32,On Time,
7307977336,93785,09:01:10,08:57:10,2023-09-02,2023-09-02,-4,1.74,On Time,
5953535252,18950,19:11:00,19:07:00,2024-06-08,2024-06-08,-4,1.2,On Time,
6133025410,11126,09:19:23,09:22:23,2023-09-09,2023-09-09,3,3.41,On Time,Traffic
798088726,53764,08:10:54,08:16:54,2023-09-07,2023-09-07,6,1.51,Slightly Delayed,Traffic
3372412988,56993,20:12:10,20:10:10,2024-01-22,2024-01-22,-2,1.33,On Time,
4910060567,19589,11:02:26,10:58:26,2023-04-02,2023-04-02,-4,3.42,On Time,
8708211566,4219,20:37:35,20:48:35,2023-04-30,2023-04-30,11,3.65,Slightly Delayed,Traffic
2126853184,9528,21:05:48,21:14:48,2024-10-15,2024-10-15,9,2.61,Slightly Delayed,Traffic
4390795259,28675,09:59:52,09:55:52,2023-09-20,2023-09-20,-4,4.26,On Time,
9030686359,24142,23:12:00,23:16:00,2023-05-01,2023-05-01,4,4.03,On Time,Traffic
8565611606,37301,04:29:46,04:54:46,2024-02-01,2024-02-01,25,0.75,Significantly Delayed,Traffic
6782020758,83133,06:36:19,06:40:19,2023-11-30,2023-11-30,4,4.61,On Time,Traffic
561884159,64474,14:33:30,14:37:30,2023-09-01,2023-09-01,4,3.3,On Time,Traffic
2767430579,16851,08:04:34,08:11:34,2023-10-21,2023-10-21,7,2.66,Slightly Delayed,Traffic
5934372451,81095,02:10:24,02:05:24,2023-04-10,2023-04-10,-5,4.74,On Time,
6833977302,66274,04:57:35,05:22:35,2023-06-05,2023-06-05,25,1.41,Significantly Delayed,Traffic
8396649871,66543,16:26:35,16:27:35,2024-02-27,2024-02-27,1,4.59,On Time,Traffic
1937188757,55848,02:59:11,03:04:11,2023-09-05,2023-09-05,5,4.83,On Time,Traffic
3142198801,7052,01:25:38,01:24:38,2024-07-16,2024-07-16,-1,4.85,On Time,
6087109745,77386,19:21:19,19:24:19,2023-03-18,2023-03-18,3,2.32,On Time,Traffic
8895262247,44279,03:25:16,03:40:16,2023-03-20,2023-03-20,15,4.62,Slightly Delayed,Traffic
5138524153,44843,18:21:42,18:16:42,2023-08-09,2023-08-09,-5,3.63,On Time,
9789995549,12282,22:25:21,22:29:21,2024-01-24,2024-01-24,4,1.37,On Time,Traffic
7485459856,77052,07:22:58,07:20:58,2023-09-15,2023-09-15,-2,2.58,On Time,
4033626537,15034,23:09:44,23:09:44,2023-05-03,2023-05-03,0,1.88,On Time,
9370915142,53012,19:49:21,19:59:21,2023-10-28,2023-10-28,10,3.06,Slightly Delayed,Traffic
7211325894,9731,14:41:48,14:36:48,2023-04-21,2023-04-21,-5,2.43,On Time,
3482827003,79094,15:11:01,15:23:01,2023-05-08,2023-05-08,12,1.16,Slightly Delayed,Traffic
6656246719,29942,13:53:16,14:07:16,2024-09-09,2024-09-09,14,2.61,Slightly Delayed,Traffic
6092663288,67487,03:32:58,03:27:58,2024-09-28,2024-09-28,-5,1.38,On Time,
9346041594,29892,14:40:52,14:39:52,2023-06-08,2023-06-08,-1,1.78,On Time,
9105127475,74365,13:54:27,14:06:27,2023-11-10,2023-11-10,12,3.03,Slightly Delayed,Traffic
6120818381,30114,00:38:42,00:34:42,2024-05-02,2024-05-02,-4,0.87,On Time,
5174370629,60359,03:01:49,03:05:49,2024-07-09,2024-07-09,4,2.4,On Time,Traffic
3244930036,88104,01:33:28,01:36:28,2023-05-15,2023-05-15,3,2.64,On Time,Traffic
2976493998,73434,08:56:46,09:03:46,2024-10-26,2024-10-26,7,0.83,Slightly Delayed,Traffic
7971593791,41540,04:41:45,04:57:45,2023-06-14,2023-06-14,16,2.44,Significantly Delayed,Traffic
4052544342,48904,18:38:36,18:54:36,2024-04-30,2024-04-30,16,1.7,Significantly Delayed,Traffic
6264003424,73469,11:42:53,11:42:53,2024-08-03,2024-08-03,0,2.75,On Time,
3436107152,6379,18:29:56,18:34:56,2024-04-04,2024-04-04,5,3.98,On Time,Traffic
8546631319,91729,18:58:37,19:02:37,2023-10-30,2023-10-30,4,3.23,On Time,Traffic
640960551,25009,03:03:17,03:05:17,2023-06-09,2023-06-09,2,4.95,On Time,Traffic
1141173434,62363,04:38:42,04:50:42,2023-11-24,2023-11-24,12,4.69,Slightly Delayed,Traffic
528309380,62555,11:10:53,11:19:53,2024-04-30,2024-04-30,9,1.73,Slightly Delayed,Traffic
2387509904,89577,00:18:41,00:23:41,2024-07-26,2024-07-26,5,4.53,On Time,Traffic
6791931269,51873,01:45:45,01:50:45,2024-07-05,2024-07-05,5,1.67,On Time,Traffic
4063689432,72992,03:34:34,03:33:34,2023-10-14,2023-10-14,-1,2.59,On Time,
1206887762,20391,01:23:43,01:37:43,2024-06-19,2024-06-19,14,4.48,Slightly Delayed,Traffic
6409437174,9955,13:14:16,13:36:16,2023-12-06,2023-12-06,22,4.46,Significantly Delayed,Traffic
1355164713,7902,15:30:59,15:31:59,2023-09-03,2023-09-03,1,2.79,On Time,Traffic
2604772138,8171,11:44:22,11:46:22,2024-05-21,2024-05-21,2,0.84,On Time,Traffic
5868093790,30003,00:08:52,00:11:52,2023-04-06,2023-04-06,3,4.17,On Time,Traffic
10161194,58293,23:28:35,23:31:35,2023-12-24,2023-12-24,3,4.44,On Time,Traffic
8930380639,4457,03:09:58,03:09:58,2023-10-03,2023-10-03,0,1.41,On Time,
2247940574,67154,08:02:54,08:07:54,2024-04-09,2024-04-09,5,1.35,On Time,Traffic
6190907327,9720,00:52:52,00:52:52,2023-11-03,2023-11-03,0,3.61,On Time,
127277515,87204,08:37:09,08:41:09,2023-09-30,2023-09-30,4,4.27,On Time,Traffic
8209093135,43473,06:35:40,06:37:40,2023-10-30,2023-10-30,2,1.97,On Time,Traffic
4419380079,19632,15:33:19,15:41:19,2023-12-15,2023-12-15,8,2.21,Slightly Delayed,Traffic
2954606845,96117,08:58:43,08:54:43,2024-10-26,2024-10-26,-4,2.33,On Time,
5128739359,37108,04:00:30,03:55:30,2024-07-25,2024-07-25,-5,1.39,On Time,
8183315245,14135,15:33:56,15:47:56,2024-02-27,2024-02-27,14,4.56,Slightly Delayed,Traffic
8820606892,75354,06:14:54,06:16:54,2023-04-13,2023-04-13,2,4.45,On Time,Traffic
7779228340,57356,10:02:03,09:57:03,2023-06-09,2023-06-09,-5,0.56,On Time,
8459230018,26266,00:07:31,00:07:31,2024-06-03,2024-06-03,0,1.37,On Time,
7060468800,76511,03:54:39,04:06:39,2024-07-03,2024-07-03,12,1.4,Slightly Delayed,Traffic
218821567,71006,21:08:16,21:04:16,2024-03-08,2024-03-08,-4,3.81,On Time,
7795766861,32999,23:54:01,23:53:01,2023-05-10,2023-05-10,-1,4.37,On Time,
4285804383,90470,02:26:15,02:37:15,2023-05-01,2023-05-01,11,2.97,Slightly Delayed,Traffic
5961051248,69003,20:23:29,20:26:29,2024-10-28,2024-10-28,3,4.38,On Time,Traffic
5630323534,5799,13:51:09,13:58:09,2024-03-08,2024-03-08,7,2.98,Slightly Delayed,Traffic
4642824835,42958,02:51:18,02:53:18,2024-07-07,2024-07-07,2,4.52,On Time,Traffic
3060527554,55714,16:05:30,16:13:30,2024-03-27,2024-03-27,8,4.74,Slightly Delayed,Traffic
4048252396,94706,20:04:15,20:00:15,2024-04-12,2024-04-12,-4,3.27,On Time,
1271431612,48259,13:16:31,13:22:31,2024-04-16,2024-04-16,6,3.85,Slightly Delayed,Traffic
8981940261,56327,19:09:34,19:07:34,2024-05-24,2024-05-24,-2,1.65,On Time,
3896239510,63917,13:21:59,13:35:59,2023-05-19,2023-05-19,14,1.08,Slightly Delayed,Traffic
711316410,6620,10:30:11,10:32:11,2024-02-20,2024-02-20,2,3.77,On Time,Traffic
9863502398,30168,09:48:31,09:50:31,2023-12-19,2023-12-19,2,4.82,On Time,Traffic
293770293,80022,05:57:04,06:02:04,2023-09-20,2023-09-20,5,1.6,On Time,Traffic
890800429,4235,03:15:31,03:17:31,2024-03-28,2024-03-28,2,1.96,On Time,Traffic
1270503169,87390,11:52:13,11:55:13,2024-07-09,2024-07-09,3,3.38,On Time,Traffic
168180571,41985,15:06:01,15:16:01,2023-03-16,2023-03-16,10,3.79,Slightly Delayed,Traffic
111296281,6245,15:30:09,15:28:09,2024-05-28,2024-05-28,-2,3.1,On Time,
7329085364,35350,21:44:43,21:45:43,2023-06-07,2023-06-07,1,2.96,On Time,Traffic
1129130498,63048,16:52:53,16:47:53,2023-12-01,2023-12-01,-5,3.89,On Time,
996939836,71808,13:07:16,13:06:16,2024-05-15,2024-05-15,-1,0.95,On Time,
8263379807,1156,11:50:52,11:49:52,2023-04-16,2023-04-16,-1,2.43,On Time,
5735975899,74786,07:57:08,07:59:08,2023-09-14,2023-09-14,2,1.19,On Time,Traffic
9651034668,69245,09:57:29,09:58:29,2024-09-07,2024-09-07,1,1.87,On Time,Traffic
3103539793,460,00:08:19,00:03:19,2023-07-31,2023-07-31,-5,4.13,On Time,
1611921781,14763,13:10:30,13:10:30,2023-06-01,2023-06-01,0,3.19,On Time,
7532381028,72118,20:07:00,20:04:00,2023-03-21,2023-03-21,-3,2.64,On Time,
7803665404,41752,23:38:57,23:42:57,2023-05-27,2023-05-27,4,3.19,On Time,Traffic
466184886,95724,23:10:34,23:06:34,2023-08-16,2023-08-16,-4,1.58,On Time,
4692518050,33265,00:26:21,00:25:21,2024-03-29,2024-03-29,-1,1.14,On Time,
9408428,76392,13:54:14,13:50:14,2023-08-30,2023-08-30,-4,2.17,On Time,
8766330526,98295,13:29:47,13:26:47,2023-04-14,2023-04-14,-3,1.09,On Time,
9221423039,54403,13:55:06,13:50:06,2024-10-27,2024-10-27,-5,4.51,On Time,
4268661538,33402,03:59:33,04:01:33,2023-10-24,2023-10-24,2,2.42,On Time,Traffic
1378809665,27819,20:01:58,20:06:58,2023-03-18,2023-03-18,5,1.73,On Time,Traffic
4917941248,86288,04:11:01,04:14:01,2024-05-19,2024-05-19,3,0.93,On Time,Traffic
5132792285,10112,14:26:17,14:23:17,2024-04-10,2024-04-10,-3,3.57,On Time,
3776678112,48559,22:43:33,22:59:33,2023-12-09,2023-12-09,16,2.47,Significantly Delayed,Traffic
6940411801,4371,22:07:34,22:20:34,2023-07-01,2023-07-01,13,3.53,Slightly Delayed,Traffic
7422521525,706,01:59:27,01:54:27,2024-03-16,2024-03-16,-5,3.95,On Time,
4419022028,44847,09:37:07,09:42:07,2023-12-13,2023-12-13,5,2.78,On Time,Traffic
8016651984,19538,06:46:41,06:48:41,2023-04-30,2023-04-30,2,0.76,On Time,Traffic
2361722422,89265,10:07:35,10:12:35,2023-04-27,2023-04-27,5,1.43,On Time,Traffic
1001453982,611,05:13:56,05:24:56,2023-07-31,2023-07-31,11,0.92,Slightly Delayed,Traffic
9093918346,65217,23:04:56,23:08:56,2024-03-31,2024-03-31,4,4.8,On Time,Traffic
3969014433,62397,13:24:23,13:19:23,2023-08-09,2023-08-09,-5,4.93,On Time,
9684561720,53523,11:52:25,11:56:25,2023-09-04,2023-09-04,4,1.14,On Time,Traffic
7031115362,93983,07:59:29,08:29:29,2024-10-25,2024-10-25,30,3.41,Significantly Delayed,Traffic
8204766849,1679,03:06:06,03:26:06,2024-07-29,2024-07-29,20,4.73,Significantly Delayed,Traffic
2785412612,96984,21:35:29,21:31:29,2024-03-18,2024-03-18,-4,4.99,On Time,
2624138741,2332,01:23:21,01:18:21,2024-04-18,2024-04-18,-5,3.37,On Time,
748376248,12777,00:57:18,00:53:18,2023-08-29,2023-08-29,-4,3.47,On Time,
6096787440,91233,12:17:39,12:14:39,2023-03-18,2023-03-18,-3,4.01,On Time,
8787660233,58570,07:35:36,07:46:36,2024-05-26,2024-05-26,11,3.34,Slightly Delayed,Traffic
3845481278,76640,06:14:10,06:15:10,2023-07-05,2023-07-05,1,4.74,On Time,Traffic
4636134267,75957,19:49:45,20:02:45,2024-02-28,2024-02-28,13,1.03,Slightly Delayed,Traffic
4538825340,53653,10:44:34,10:46:34,2024-04-05,2024-04-05,2,2.94,On Time,Traffic
4553101047,32873,23:23:12,23:20:12,2024-05-31,2024-05-31,-3,4.88,On Time,
2193853405,61506,21:05:41,21:15:41,2023-05-30,2023-05-30,10,3.54,Slightly Delayed,Traffic
1642059453,58385,05:33:33,05:36:33,2023-08-12,2023-08-12,3,3.07,On Time,Traffic
5890339330,84178,16:31:30,16:26:30,2024-05-21,2024-05-21,-5,3.81,On Time,
313663478,65113,17:14:20,17:17:20,2024-02-21,2024-02-21,3,1.45,On Time,Traffic
8591576320,39993,06:38:49,06:33:49,2023-07-29,2023-07-29,-5,3.5,On Time,
4728104591,87703,03:00:03,02:55:03,2023-11-06,2023-11-06,-5,4.27,On Time,
8276401643,18608,06:36:51,06:31:51,2024-10-17,2024-10-17,-5,2.78,On Time,
8709694061,70333,11:30:32,11:44:32,2024-10-17,2024-10-17,14,3.64,Slightly Delayed,Traffic
4080156881,11130,18:58:51,18:58:51,2024-04-03,2024-04-03,0,1.62,On Time,
7485829116,71081,14:02:50,14:03:50,2024-03-30,2024-03-30,1,0.88,On Time,Traffic
7378865582,44634,18:21:13,18:17:13,2023-05-23,2023-05-23,-4,3.36,On Time,
335575667,2018,06:23:54,06:24:54,2023-09-07,2023-09-07,1,3.15,On Time,Traffic
1621109077,83040,17:59:50,18:06:50,2024-03-25,2024-03-25,7,1.18,Slightly Delayed,Traffic
7468088555,80809,11:44:56,11:41:56,2023-05-10,2023-05-10,-3,4.93,On Time,
3676517886,82211,19:26:48,19:38:48,2024-06-08,2024-06-08,12,4.83,Slightly Delayed,Traffic
1746921111,82913,18:41:18,18:39:18,2024-08-28,2024-08-28,-2,0.83,On Time,
7774691391,34427,08:53:35,08:58:35,2023-07-20,2023-07-20,5,3.75,On Time,Traffic
8220678247,13272,18:35:45,18:33:45,2024-06-23,2024-06-23,-2,2.72,On Time,
6048604080,90276,02:19:23,02:16:23,2023-09-06,2023-09-06,-3,1.33,On Time,
8545716586,72311,13:34:31,13:48:31,2024-01-12,2024-01-12,14,0.89,Slightly Delayed,Traffic
530870056,48704,13:11:18,13:08:18,2024-08-15,2024-08-15,-3,2.27,On Time,
4055690435,25984,02:20:30,02:16:30,2023-04-05,2023-04-05,-4,3.9,On Time,
7096530350,13756,04:39:57,04:38:57,2024-06-26,2024-06-26,-1,2.56,On Time,
7083649345,44505,10:24:53,10:26:53,2023-05-20,2023-05-20,2,4.36,On Time,Traffic
836457367,81718,06:14:22,06:42:22,2024-06-02,2024-06-02,28,2.04,Significantly Delayed,Traffic
7698126312,58953,03:51:39,04:02:39,2023-10-31,2023-10-31,11,3.14,Slightly Delayed,Traffic
2267297760,85720,12:03:19,11:59:19,2024-01-29,2024-01-29,-4,1.84,On Time,
1717841423,56322,20:44:40,20:50:40,2024-01-31,2024-01-31,6,2.36,Slightly Delayed,Traffic
4330597536,26934,15:08:09,15:12:09,2023-04-11,2023-04-11,4,1.95,On Time,Traffic
3687593721,22476,22:40:38,22:49:38,2023-05-16,2023-05-16,9,1.33,Slightly Delayed,Traffic
6660740926,50382,16:47:21,16:58:21,2024-05-24,2024-05-24,11,4.87,Slightly Delayed,Traffic
9439713009,8281,03:09:06,03:06:06,2024-04-22,2024-04-22,-3,3.4,On Time,
5281121057,14666,22:35:44,22:49:44,2023-08-20,2023-08-20,14,4.11,Slightly Delayed,Traffic
7044351561,50051,16:35:53,16:34:53,2023-09-19,2023-09-19,-1,2.09,On Time,
9121393476,14938,08:20:38,08:19:38,2023-08-01,2023-08-01,-1,3.85,On Time,
7202170939,5907,14:02:21,14:06:21,2024-01-13,2024-01-13,4,4.22,On Time,Traffic
1429047127,53462,20:57:38,21:15:38,2023-12-09,2023-12-09,18,3.25,Significantly Delayed,Traffic
8551965787,97423,11:36:47,11:33:47,2024-10-16,2024-10-16,-3,2.64,On Time,
6756882357,20722,09:58:26,09:53:26,2024-06-23,2024-06-23,-5,3.0,On Time,
618929241,78204,21:36:22,21:53:22,2023-10-02,2023-10-02,17,1.01,Significantly Delayed,Traffic
9711157887,5779,18:39:23,18:40:23,2024-01-03,2024-01-03,1,4.03,On Time,Traffic
354149805,99775,22:03:47,22:04:47,2024-04-17,2024-04-17,1,0.84,On Time,Traffic
231328814,47916,04:16:27,04:25:27,2024-04-19,2024-04-19,9,4.71,Slightly Delayed,Traffic
523916986,35635,08:05:51,08:03:51,2024-09-19,2024-09-19,-2,0.89,On Time,
1930887811,30771,05:11:14,05:11:14,2023-08-10,2023-08-10,0,4.36,On Time,
9958741781,94839,01:59:47,02:08:47,2024-08-26,2024-08-26,9,2.52,Slightly Delayed,Traffic
6727230123,77576,12:35:02,12:51:02,2024-10-19,2024-10-19,16,2.72,Significantly Delayed,Traffic
9487368442,38330,18:52:10,18:55:10,2023-08-09,2023-08-09,3,2.01,On Time,Traffic
671459763,65075,14:36:16,14:41:16,2024-06-23,2024-06-23,5,2.78,On Time,Traffic
9129957352,65283,17:01:31,17:05:31,2023-09-06,2023-09-06,4,1.25,On Time,Traffic
9206073690,35739,18:12:15,18:16:15,2024-06-07,2024-06-07,4,4.94,On Time,Traffic
5587148302,6600,21:21:03,21:26:03,2024-09-23,2024-09-23,5,1.87,On Time,Traffic
6936256414,11559,03:22:15,03:27:15,2024-06-23,2024-06-23,5,1.21,On Time,Traffic
3341228576,49279,02:21:40,02:27:40,2023-05-05,2023-05-05,6,2.11,Slightly Delayed,Traffic
4817323453,73349,06:51:32,06:53:32,2023-09-07,2023-09-07,2,1.96,On Time,Traffic
1163454835,53545,05:56:58,06:01:58,2023-12-06,2023-12-06,5,2.82,On Time,Traffic
5236061455,14592,00:05:19,00:09:19,2023-04-07,2023-04-07,4,4.84,On Time,Traffic
5982829268,97197,04:43:39,04:43:39,2023-04-01,2023-04-01,0,1.56,On Time,
1901688056,13115,16:20:06,16:20:06,2023-09-13,2023-09-13,0,4.41,On Time,
5936051107,63513,14:58:16,15:10:16,2024-10-21,2024-10-21,12,4.52,Slightly Delayed,Traffic
3018272105,51005,02:59:16,02:56:16,2023-03-21,2023-03-21,-3,4.37,On Time,
3656191983,4230,23:21:52,23:20:52,2023-08-16,2023-08-16,-1,4.99,On Time,
5186692805,12223,15:17:16,15:37:16,2023-11-08,2023-11-08,20,3.88,Significantly Delayed,Traffic
7281243151,3056,10:03:17,10:00:17,2023-08-30,2023-08-30,-3,4.15,On Time,
7906004940,47649,17:29:57,17:32:57,2023-04-27,2023-04-27,3,4.5,On Time,Traffic
6354703603,3515,22:08:08,22:03:08,2024-05-17,2024-05-17,-5,3.2,On Time,
6444064733,17550,11:21:17,11:18:17,2023-10-11,2023-10-11,-3,2.5,On Time,
2405783093,70069,08:32:44,08:32:44,2023-03-18,2023-03-18,0,2.13,On Time,
63363146,89996,01:50:45,02:05:45,2023-07-12,2023-07-12,15,1.26,Slightly Delayed,Traffic
7040313500,22828,15:33:37,15:29:37,2024-10-14,2024-10-14,-4,3.06,On Time,
5844807259,56643,02:52:22,02:47:22,2023-10-14,2023-10-14,-5,2.95,On Time,
1931703221,60906,08:57:11,08:59:11,2023-05-08,2023-05-08,2,3.71,On Time,Traffic
3525336030,2314,23:03:00,23:18:00,2023-04-12,2023-04-12,15,4.32,Slightly Delayed,Traffic
4359807852,82810,10:54:01,10:55:01,2024-04-11,2024-04-11,1,1.95,On Time,Traffic
6946959356,88906,22:05:35,22:12:35,2023-12-15,2023-12-15,7,1.27,Slightly Delayed,Traffic
782338627,50557,06:06:37,06:31:37,2024-09-08,2024-09-08,25,3.34,Significantly Delayed,Traffic
4942714391,44975,23:09:15,23:12:15,2024-01-19,2024-01-19,3,0.66,On Time,Traffic
919307194,86545,15:41:00,15:59:00,2024-01-07,2024-01-07,18,4.66,Significantly Delayed,Traffic
6509263423,87487,12:29:50,12:26:50,2024-01-20,2024-01-20,-3,0.91,On Time,
7200105089,74324,07:35:18,07:48:18,2023-11-29,2023-11-29,13,4.3,Slightly Delayed,Traffic
7120372196,9785,17:36:00,17:47:00,2024-08-10,2024-08-10,11,4.32,Slightly Delayed,Traffic
8710393245,79417,11:22:08,11:20:08,2024-07-21,2024-07-21,-2,4.18,On Time,
8862036450,59711,12:38:59,12:36:59,2024-01-03,2024-01-03,-2,3.06,On Time,
2087769338,68170,06:34:34,06:34:34,2024-06-08,2024-06-08,0,3.33,On Time,
3349267712,58986,01:10:21,01:20:21,2023-09-25,2023-09-25,10,2.46,Slightly Delayed,Traffic
1689937124,14563,06:09:44,06:13:44,2024-01-17,2024-01-17,4,2.48,On Time,Traffic
4498769995,38919,02:41:29,02:46:29,2024-01-23,2024-01-23,5,1.68,On Time,Traffic
3729771871,32626,11:00:42,11:04:42,2023-11-10,2023-11-10,4,4.95,On Time,Traffic
9065518834,93566,17:25:43,17:27:43,2024-06-17,2024-06-17,2,0.57,On Time,Traffic
7524465290,93477,16:01:03,16:07:03,2024-01-06,2024-01-06,6,2.9,Slightly Delayed,Traffic
2319921666,4851,11:57:02,11:54:02,2024-05-01,2024-05-01,-3,1.97,On Time,
9541612277,43452,06:48:45,06:46:45,2024-03-31,2024-03-31,-2,3.14,On Time,
6303548068,40567,00:29:33,00:40:33,2024-06-30,2024-06-30,11,2.89,Slightly Delayed,Traffic
5867651793,84411,11:51:19,11:50:19,2023-11-09,2023-11-09,-1,4.61,On Time,
6405947025,29228,22:18:52,22:20:52,2024-09-28,2024-09-28,2,3.2,On Time,Traffic
2150790907,37465,13:21:49,13:33:49,2023-08-16,2023-08-16,12,4.13,Slightly Delayed,Traffic
212856641,86373,11:02:18,10:57:18,2024-11-02,2024-11-02,-5,2.66,On Time,
1686508921,37806,22:32:01,22:27:01,2024-07-22,2024-07-22,-5,1.62,On Time,
5879579208,29566,11:07:59,11:13:59,2024-09-10,2024-09-10,6,0.85,Slightly Delayed,Traffic
1882682579,78512,23:21:40,23:20:40,2023-05-13,2023-05-13,-1,3.81,On Time,
8370410622,10210,13:19:54,13:21:54,2024-06-01,2024-06-01,2,2.24,On Time,Traffic
368599691,57291,16:36:46,16:37:46,2024-10-22,2024-10-22,1,2.3,On Time,Traffic
9282982332,21658,22:32:08,22:34:08,2024-09-12,2024-09-12,2,1.07,On Time,Traffic
4874880100,81596,23:14:26,23:19:26,2024-09-09,2024-09-09,5,0.83,On Time,Traffic
102639985,25125,07:12:21,07:15:21,2023-08-27,2023-08-27,3,3.7,On Time,Traffic
5288207551,64001,19:09:17,19:23:17,2023-09-10,2023-09-10,14,2.52,Slightly Delayed,Traffic
693932743,34625,20:45:15,20:45:15,2023-06-06,2023-06-06,0,4.2,On Time,
2325405669,53132,23:29:49,23:27:49,2024-03-08,2024-03-08,-2,0.99,On Time,
8152364696,50040,13:29:30,13:29:30,2023-12-24,2023-12-24,0,2.01,On Time,
7682359398,70975,05:16:47,05:25:47,2024-09-15,2024-09-15,9,1.67,Slightly Delayed,Traffic
1742951029,62055,23:20:50,23:39:50,2023-05-07,2023-05-07,19,2.67,Significantly Delayed,Traffic
4799787645,61740,07:24:32,07:43:32,2023-10-07,2023-10-07,19,3.46,Significantly Delayed,Traffic
8498666384,94061,18:13:36,18:16:36,2024-03-08,2024-03-08,3,4.33,On Time,Traffic
5013572642,90675,19:37:37,19:50:37,2023-05-08,2023-05-08,13,3.25,Slightly Delayed,Traffic
8403006958,22292,05:53:29,05:48:29,2023-11-27,2023-11-27,-5,3.65,On Time,
4688831157,75752,23:55:41,23:59:41,2024-07-03,2024-07-03,4,1.4,On Time,Traffic
394578210,91958,05:33:28,05:38:28,2023-09-26,2023-09-26,5,0.68,On Time,Traffic
8681711802,50,07:22:38,07:17:38,2023-10-07,2023-10-07,-5,4.75,On Time,
9311399064,91086,21:42:08,21:45:08,2023-11-04,2023-11-04,3,1.16,On Time,Traffic
2620581496,38634,02:46:11,02:45:11,2023-04-21,2023-04-21,-1,3.47,On Time,
5116898322,93289,13:37:09,13:35:09,2024-07-18,2024-07-18,-2,1.52,On Time,
5995819849,2395,04:35:08,04:44:08,2023-08-19,2023-08-19,9,1.18,Slightly Delayed,Traffic
7690500286,39966,18:27:22,18:34:22,2024-07-12,2024-07-12,7,2.14,Slightly Delayed,Traffic
6107283203,21522,20:41:41,20:43:41,2024-09-09,2024-09-09,2,1.08,On Time,Traffic
3170417508,30064,05:43:05,05:56:05,2024-01-10,2024-01-10,13,4.22,Slightly Delayed,Traffic
805682701,84695,23:02:14,23:14:14,2023-07-30,2023-07-30,12,4.98,Slightly Delayed,Traffic
8960508625,57297,10:13:49,10:18:49,2023-10-07,2023-10-07,5,1.17,On Time,Traffic
5580397726,64619,05:05:17,05:24:17,2023-06-21,2023-06-21,19,3.75,Significantly Delayed,Traffic
1506599381,19253,04:47:44,04:50:44,2024-09-18,2024-09-18,3,3.36,On Time,Traffic
8424478165,37654,18:36:42,18:36:42,2023-04-21,2023-04-21,0,1.52,On Time,
6083333956,34580,06:53:59,07:06:59,2023-03-27,2023-03-27,13,2.12,Slightly Delayed,Traffic
9611327860,25443,17:57:20,17:55:20,2024-04-07,2024-04-07,-2,2.56,On Time,
9539444766,94753,08:11:03,08:16:03,2023-11-04,2023-11-04,5,2.89,On Time,Traffic
756168939,69292,18:49:40,18:44:40,2024-07-05,2024-07-05,-5,1.21,On Time,
7762624518,56407,21:32:15,21:46:15,2024-08-26,2024-08-26,14,4.0,Slightly Delayed,Traffic
3681781563,41664,10:35:31,10:33:31,2023-11-18,2023-11-18,-2,3.37,On Time,
1571085226,35840,00:50:53,00:57:53,2024-04-07,2024-04-07,7,4.62,Slightly Delayed,Traffic
4244306883,94771,10:42:44,10:56:44,2024-03-03,2024-03-03,14,2.9,Slightly Delayed,Traffic
7333141591,1610,17:02:34,17:20:34,2024-03-15,2024-03-15,18,0.8,Significantly Delayed,Traffic
1199945706,30489,19:48:33,19:47:33,2024-01-08,2024-01-08,-1,3.13,On Time,
5895644119,6452,14:27:56,14:27:56,2023-06-11,2023-06-11,0,2.16,On Time,
7112919210,58625,22:18:31,22:18:31,2024-02-01,2024-02-01,0,3.88,On Time,
8315937318,35071,17:52:39,18:01:39,2024-05-08,2024-05-08,9,3.07,Slightly Delayed,Traffic
5331800057,39782,01:41:40,01:54:40,2023-03-29,2023-03-29,13,4.9,Slightly Delayed,Traffic
5989265505,11502,04:27:36,04:22:36,2024-03-15,2024-03-15,-5,1.78,On Time,
7906361274,44821,18:52:54,18:51:54,2023-09-03,2023-09-03,-1,1.97,On Time,
6312476146,87880,19:57:55,20:06:55,2024-01-27,2024-01-27,9,2.18,Slightly Delayed,Traffic
9436272631,82287,02:57:09,02:56:09,2024-05-18,2024-05-18,-1,4.78,On Time,
8289791792,70314,15:04:19,15:00:19,2024-01-26,2024-01-26,-4,2.33,On Time,
7659532788,62888,21:16:31,21:19:31,2024-02-01,2024-02-01,3,3.26,On Time,Traffic
