product_id,date,stock_received,damaged_stock
82484,24/05/2024,3,0
953175,24/05/2024,3,2
942001,24/05/2024,3,0
585299,24/05/2024,3,0
120385,24/05/2024,3,0
951463,24/05/2024,4,0
131748,24/05/2024,3,0
256783,24/05/2024,0,2
186168,24/05/2024,0,2
913428,24/05/2024,4,0
784673,24/05/2024,0,2
425341,24/05/2024,4,0
771228,24/05/2024,3,0
760828,24/05/2024,3,0
723678,24/05/2024,3,0
677169,24/05/2024,3,0
274207,24/05/2024,3,0
706112,24/05/2024,3,0
557908,24/05/2024,0,2
587645,24/05/2024,0,2
837480,24/05/2024,3,0
566052,24/05/2024,3,0
799459,24/05/2024,4,0
264803,24/05/2024,0,2
33797,24/05/2024,3,0
444361,24/05/2024,3,2
679284,24/05/2024,0,2
240179,24/05/2024,3,2
153019,25/05/2024,0,2
848226,25/05/2024,0,2
196719,25/05/2024,0,2
812607,25/05/2024,0,2
14145,25/05/2024,0,2
349294,25/05/2024,0,2
847349,25/05/2024,0,2
77308,25/05/2024,4,0
654297,25/05/2024,3,0
70969,25/05/2024,4,0
397973,25/05/2024,0,2
818522,25/05/2024,3,2
462526,25/05/2024,0,2
888807,25/05/2024,0,2
136533,25/05/2024,0,2
67197,25/05/2024,0,2
257719,25/05/2024,0,2
741341,25/05/2024,3,2
329351,25/05/2024,3,2
324809,25/05/2024,3,0
578097,25/05/2024,0,2
690565,25/05/2024,3,2
291238,25/05/2024,0,2
952168,25/05/2024,0,2
602241,25/05/2024,3,2
914071,25/05/2024,3,0
832348,25/05/2024,0,2
567671,25/05/2024,0,2
481843,25/05/2024,0,2
991434,25/05/2024,0,2
171602,25/05/2024,4,0
687218,25/05/2024,3,0
679321,25/05/2024,4,0
228286,25/05/2024,4,0
712003,25/05/2024,3,0
712307,25/05/2024,0,2
513199,25/05/2024,0,2
532965,25/05/2024,3,0
305754,25/05/2024,0,2
398340,25/05/2024,0,2
623234,25/05/2024,3,0
606256,25/05/2024,0,2
652118,25/05/2024,0,2
611575,25/05/2024,0,2
692985,25/05/2024,0,2
487931,25/05/2024,0,2
901144,25/05/2024,3,0
53833,25/05/2024,3,0
876139,25/05/2024,4,2
354409,25/05/2024,0,2
490602,25/05/2024,3,0
131136,25/05/2024,4,0
679865,25/05/2024,4,0
644847,25/05/2024,3,2
327290,25/05/2024,3,0
461804,25/05/2024,4,0
36412,25/05/2024,0,2
94225,25/05/2024,3,0
704868,25/05/2024,3,2
18035,25/05/2024,3,0
820541,25/05/2024,0,2
455755,25/05/2024,0,2
91670,25/05/2024,4,0
589812,25/05/2024,0,2
697683,25/05/2024,0,2
739534,25/05/2024,3,0
709916,25/05/2024,0,2
739448,25/05/2024,0,2
700048,25/05/2024,0,2
448752,25/05/2024,3,0
365133,25/05/2024,0,2
647462,25/05/2024,0,2
803607,25/05/2024,4,0
799688,25/05/2024,0,2
859361,25/05/2024,3,0
492958,25/05/2024,3,0
63769,25/05/2024,4,0
449106,25/05/2024,3,2
366066,25/05/2024,3,0
6405,25/05/2024,3,0
970529,25/05/2024,3,0
51036,25/05/2024,3,2
433521,25/05/2024,3,2
930284,25/05/2024,3,0
82484,25/05/2024,3,0
707935,25/05/2024,3,0
942001,25/05/2024,3,0
120385,25/05/2024,3,0
52729,25/05/2024,3,0
661577,25/05/2024,0,2
951463,25/05/2024,4,0
373536,25/05/2024,4,0
243235,25/05/2024,3,0
131748,25/05/2024,4,0
186168,25/05/2024,4,0
525531,25/05/2024,0,2
913428,25/05/2024,3,0
757274,25/05/2024,3,0
726958,25/05/2024,3,0
784673,25/05/2024,3,0
425341,25/05/2024,0,2
771228,25/05/2024,3,0
274207,25/05/2024,0,2
557908,25/05/2024,3,2
587645,25/05/2024,0,2
137909,25/05/2024,3,0
799459,25/05/2024,0,2
851978,25/05/2024,0,2
56589,25/05/2024,3,2
33797,25/05/2024,0,2
123983,25/05/2024,0,2
237083,25/05/2024,3,0
154179,25/05/2024,3,0
298985,25/05/2024,3,2
679284,25/05/2024,3,0
240179,25/05/2024,3,0
114414,25/05/2024,4,0
965755,26/05/2024,0,2
516376,26/05/2024,4,0
39154,26/05/2024,3,0
196719,26/05/2024,3,2
818990,26/05/2024,4,0
14145,26/05/2024,0,2
349294,26/05/2024,0,2
871592,26/05/2024,4,2
284460,26/05/2024,0,2
473929,26/05/2024,0,2
77308,26/05/2024,3,0
552883,26/05/2024,3,0
952124,26/05/2024,0,2
818522,26/05/2024,3,0
89084,26/05/2024,3,0
15314,26/05/2024,0,2
337168,26/05/2024,0,2
659290,26/05/2024,3,0
455083,26/05/2024,3,0
183929,26/05/2024,0,2
578097,26/05/2024,3,0
487065,26/05/2024,0,2
734789,26/05/2024,4,0
690565,26/05/2024,4,0
361361,26/05/2024,0,2
563740,26/05/2024,0,2
378230,26/05/2024,0,2
990993,26/05/2024,4,0
952168,26/05/2024,0,2
602241,26/05/2024,0,2
587420,26/05/2024,0,2
491521,26/05/2024,3,0
914071,26/05/2024,3,2
171602,26/05/2024,4,0
60619,26/05/2024,0,2
107548,26/05/2024,0,2
687218,26/05/2024,3,0
328457,26/05/2024,0,2
194682,26/05/2024,3,0
681063,26/05/2024,3,0
679321,26/05/2024,4,0
118820,26/05/2024,3,0
561860,26/05/2024,0,2
712003,26/05/2024,3,2
712307,26/05/2024,3,2
962054,26/05/2024,3,0
378676,26/05/2024,0,2
890232,26/05/2024,3,0
532965,26/05/2024,0,2
689769,26/05/2024,0,2
969851,26/05/2024,4,0
491314,26/05/2024,4,0
33955,26/05/2024,0,2
470449,26/05/2024,4,0
652118,26/05/2024,0,2
925482,26/05/2024,3,2
611575,26/05/2024,0,2
621677,26/05/2024,0,2
272170,26/05/2024,0,2
487931,26/05/2024,0,2
903336,26/05/2024,4,0
120532,26/05/2024,4,2
937542,26/05/2024,0,2
490602,26/05/2024,0,2
679865,26/05/2024,0,2
317242,26/05/2024,4,0
644847,26/05/2024,3,2
461804,26/05/2024,3,0
36412,26/05/2024,0,2
94225,26/05/2024,4,0
435929,26/05/2024,3,2
552496,26/05/2024,3,0
91670,26/05/2024,4,0
589812,26/05/2024,0,2
677542,26/05/2024,0,2
697683,26/05/2024,3,0
739448,26/05/2024,3,2
700048,26/05/2024,0,2
133542,26/05/2024,3,2
767398,26/05/2024,0,2
473647,26/05/2024,3,2
9436,26/05/2024,3,0
385113,26/05/2024,0,2
112390,26/05/2024,3,2
34200,26/05/2024,0,2
753354,26/05/2024,3,0
672059,26/05/2024,0,2
803607,26/05/2024,0,2
124290,26/05/2024,3,0
492958,26/05/2024,3,0
219598,26/05/2024,0,2
140154,26/05/2024,0,2
449106,26/05/2024,3,0
256051,26/05/2024,0,2
366066,26/05/2024,0,2
600767,26/05/2024,3,2
784827,26/05/2024,3,2
853932,26/05/2024,0,2
820973,26/05/2024,3,0
367391,26/05/2024,0,2
440875,26/05/2024,0,2
432617,26/05/2024,0,2
953175,26/05/2024,3,0
942001,26/05/2024,0,2
120385,26/05/2024,3,0
52729,26/05/2024,4,0
951463,26/05/2024,3,2
373536,26/05/2024,3,2
243235,26/05/2024,3,0
564692,26/05/2024,3,0
131748,26/05/2024,3,0
525531,26/05/2024,4,0
757274,26/05/2024,3,0
726958,26/05/2024,3,2
642612,26/05/2024,3,0
613942,26/05/2024,0,2
425341,26/05/2024,4,0
771228,26/05/2024,0,2
451812,26/05/2024,0,2
677169,26/05/2024,4,2
274207,26/05/2024,3,0
706112,26/05/2024,0,2
587645,26/05/2024,3,2
56589,26/05/2024,0,2
26060,26/05/2024,4,2
123983,26/05/2024,3,0
237083,26/05/2024,4,2
154179,26/05/2024,4,0
240179,26/05/2024,3,0
153019,27/05/2024,3,2
11422,27/05/2024,3,0
669378,27/05/2024,4,2
965755,27/05/2024,0,2
222892,27/05/2024,0,2
34186,27/05/2024,0,2
14145,27/05/2024,4,2
654297,27/05/2024,0,2
70969,27/05/2024,3,0
952124,27/05/2024,4,0
397973,27/05/2024,3,2
146840,27/05/2024,0,2
888807,27/05/2024,3,2
714999,27/05/2024,0,2
382511,27/05/2024,0,2
880510,27/05/2024,0,2
41853,27/05/2024,0,2
741341,27/05/2024,3,0
500633,27/05/2024,0,2
329351,27/05/2024,4,2
659290,27/05/2024,4,0
455083,27/05/2024,3,0
183929,27/05/2024,4,0
578097,27/05/2024,0,2
487065,27/05/2024,3,0
949818,27/05/2024,0,2
361361,27/05/2024,3,0
654623,27/05/2024,3,0
563740,27/05/2024,3,0
990993,27/05/2024,0,2
542300,27/05/2024,4,0
602241,27/05/2024,0,2
491521,27/05/2024,3,0
832348,27/05/2024,0,2
991434,27/05/2024,4,0
171602,27/05/2024,4,0
60619,27/05/2024,0,2
194682,27/05/2024,3,2
681063,27/05/2024,3,0
300159,27/05/2024,0,2
118820,27/05/2024,3,2
667163,27/05/2024,0,2
228286,27/05/2024,0,2
561860,27/05/2024,3,0
712003,27/05/2024,0,2
962054,27/05/2024,0,2
378676,27/05/2024,0,2
532965,27/05/2024,3,0
365132,27/05/2024,4,0
689769,27/05/2024,4,2
305754,27/05/2024,3,2
398340,27/05/2024,0,2
491314,27/05/2024,3,0
623234,27/05/2024,3,2
131937,27/05/2024,0,2
606256,27/05/2024,0,2
652118,27/05/2024,0,2
187399,27/05/2024,3,0
487931,27/05/2024,3,0
876139,27/05/2024,3,0
903336,27/05/2024,3,0
945635,27/05/2024,4,0
760684,27/05/2024,0,2
937542,27/05/2024,0,2
490602,27/05/2024,3,0
131136,27/05/2024,4,0
317242,27/05/2024,3,0
807452,27/05/2024,0,2
451933,27/05/2024,3,0
36412,27/05/2024,3,2
704868,27/05/2024,3,2
18035,27/05/2024,0,2
455755,27/05/2024,4,0
747801,27/05/2024,0,2
589812,27/05/2024,4,0
677542,27/05/2024,3,0
697683,27/05/2024,3,2
894539,27/05/2024,3,2
709916,27/05/2024,0,2
365133,27/05/2024,3,0
133542,27/05/2024,0,2
863930,27/05/2024,0,2
9436,27/05/2024,0,2
112390,27/05/2024,0,2
647462,27/05/2024,0,2
753354,27/05/2024,3,2
124290,27/05/2024,0,2
63769,27/05/2024,3,2
684939,27/05/2024,3,2
600767,27/05/2024,0,2
6405,27/05/2024,4,2
820973,27/05/2024,0,2
367391,27/05/2024,3,0
433521,27/05/2024,3,0
927651,27/05/2024,0,2
930284,27/05/2024,0,2
440875,27/05/2024,0,2
953175,27/05/2024,3,2
707935,27/05/2024,3,0
120385,27/05/2024,3,2
661577,27/05/2024,0,2
951463,27/05/2024,3,0
373536,27/05/2024,3,2
243235,27/05/2024,3,0
564692,27/05/2024,0,2
131748,27/05/2024,4,0
256783,27/05/2024,0,2
525531,27/05/2024,3,0
913428,27/05/2024,3,0
757274,27/05/2024,4,0
726958,27/05/2024,3,2
642612,27/05/2024,0,2
613942,27/05/2024,4,2
784673,27/05/2024,4,0
425341,27/05/2024,3,2
771228,27/05/2024,4,0
451812,27/05/2024,3,0
677169,27/05/2024,0,2
274207,27/05/2024,3,0
587645,27/05/2024,4,0
137909,27/05/2024,0,2
264803,27/05/2024,3,0
26060,27/05/2024,3,0
237083,27/05/2024,3,2
298985,27/05/2024,0,2
679284,27/05/2024,3,0
114414,27/05/2024,3,0
153019,28/05/2024,4,0
669378,28/05/2024,0,2
848226,28/05/2024,0,2
890623,28/05/2024,0,2
196719,28/05/2024,0,2
349294,28/05/2024,3,2
847349,28/05/2024,3,0
284460,28/05/2024,3,0
77308,28/05/2024,3,0
654297,28/05/2024,0,2
70969,28/05/2024,0,2
552883,28/05/2024,4,0
952124,28/05/2024,3,2
462526,28/05/2024,0,2
888807,28/05/2024,4,0
880510,28/05/2024,3,2
41853,28/05/2024,0,2
257719,28/05/2024,3,0
741341,28/05/2024,3,0
500739,28/05/2024,0,2
798639,28/05/2024,3,0
455083,28/05/2024,3,0
949818,28/05/2024,4,0
690565,28/05/2024,4,2
961614,28/05/2024,0,2
361361,28/05/2024,0,2
291238,28/05/2024,0,2
990993,28/05/2024,3,2
762527,28/05/2024,0,2
952168,28/05/2024,0,2
491521,28/05/2024,4,0
832348,28/05/2024,0,2
481843,28/05/2024,0,2
540618,28/05/2024,0,2
107548,28/05/2024,0,2
687218,28/05/2024,4,2
328457,28/05/2024,3,0
679321,28/05/2024,4,0
378287,28/05/2024,0,2
118820,28/05/2024,4,0
667163,28/05/2024,3,2
228286,28/05/2024,3,0
532965,28/05/2024,0,2
969851,28/05/2024,3,2
305754,28/05/2024,0,2
491314,28/05/2024,3,0
623234,28/05/2024,0,2
652118,28/05/2024,3,2
187399,28/05/2024,3,0
621677,28/05/2024,3,0
306177,28/05/2024,3,0
487931,28/05/2024,3,0
764014,28/05/2024,4,0
53833,28/05/2024,4,0
903336,28/05/2024,3,2
120532,28/05/2024,4,0
945635,28/05/2024,3,0
354409,28/05/2024,0,2
490602,28/05/2024,0,2
287070,28/05/2024,3,0
993331,28/05/2024,3,0
461804,28/05/2024,0,2
435929,28/05/2024,0,2
336847,28/05/2024,0,2
144124,28/05/2024,3,0
747801,28/05/2024,3,0
697683,28/05/2024,3,0
894539,28/05/2024,3,2
739534,28/05/2024,3,0
709916,28/05/2024,3,0
739448,28/05/2024,0,2
897083,28/05/2024,0,2
112390,28/05/2024,0,2
647462,28/05/2024,3,0
490939,28/05/2024,3,0
803607,28/05/2024,3,0
140489,28/05/2024,3,0
859361,28/05/2024,3,0
449106,28/05/2024,3,0
615545,28/05/2024,3,2
600767,28/05/2024,4,0
784827,28/05/2024,0,2
853932,28/05/2024,0,2
927651,28/05/2024,4,0
82484,28/05/2024,3,0
440875,28/05/2024,3,0
432617,28/05/2024,3,2
953175,28/05/2024,3,0
57405,28/05/2024,3,0
564692,28/05/2024,0,2
131748,28/05/2024,3,0
186168,28/05/2024,0,2
537274,28/05/2024,3,0
525531,28/05/2024,3,0
726958,28/05/2024,4,0
784673,28/05/2024,0,2
760828,28/05/2024,3,2
723678,28/05/2024,3,0
451812,28/05/2024,0,2
274207,28/05/2024,4,0
706112,28/05/2024,0,2
837480,28/05/2024,0,2
566052,28/05/2024,3,2
137909,28/05/2024,3,0
799459,28/05/2024,0,2
851978,28/05/2024,4,2
33797,28/05/2024,3,0
237083,28/05/2024,0,2
154179,28/05/2024,3,0
679284,28/05/2024,4,0
240179,28/05/2024,3,0
153019,29/05/2024,0,2
11422,29/05/2024,4,0
196719,29/05/2024,0,2
818990,29/05/2024,3,0
473929,29/05/2024,3,0
77308,29/05/2024,3,0
654297,29/05/2024,0,2
70969,29/05/2024,0,2
952124,29/05/2024,0,2
818522,29/05/2024,3,0
217710,29/05/2024,3,2
146840,29/05/2024,0,2
89084,29/05/2024,0,2
136533,29/05/2024,3,2
382511,29/05/2024,4,0
41853,29/05/2024,4,2
257719,29/05/2024,3,0
891833,29/05/2024,3,0
741341,29/05/2024,4,0
799952,29/05/2024,3,0
324809,29/05/2024,0,2
659290,29/05/2024,3,0
455083,29/05/2024,4,0
183929,29/05/2024,4,0
578097,29/05/2024,3,0
734789,29/05/2024,3,0
361361,29/05/2024,3,0
291238,29/05/2024,3,0
654623,29/05/2024,3,0
563740,29/05/2024,4,0
762527,29/05/2024,3,0
491521,29/05/2024,0,2
832348,29/05/2024,0,2
481843,29/05/2024,0,2
991434,29/05/2024,4,0
540618,29/05/2024,0,2
319388,29/05/2024,3,0
171602,29/05/2024,0,2
107548,29/05/2024,3,0
687218,29/05/2024,0,2
300159,29/05/2024,0,2
118820,29/05/2024,3,0
228286,29/05/2024,4,0
561860,29/05/2024,3,0
712307,29/05/2024,4,0
513199,29/05/2024,4,2
890232,29/05/2024,0,2
491314,29/05/2024,3,0
470449,29/05/2024,0,2
623234,29/05/2024,4,0
187399,29/05/2024,0,2
272170,29/05/2024,3,0
692985,29/05/2024,0,2
901144,29/05/2024,3,0
764014,29/05/2024,3,0
903336,29/05/2024,4,0
120532,29/05/2024,3,0
945635,29/05/2024,4,0
354409,29/05/2024,3,2
937542,29/05/2024,4,2
679865,29/05/2024,0,2
807452,29/05/2024,3,0
18035,29/05/2024,3,0
91670,29/05/2024,4,0
747801,29/05/2024,3,2
604184,29/05/2024,0,2
697683,29/05/2024,0,2
894539,29/05/2024,0,2
968887,29/05/2024,3,2
709916,29/05/2024,0,2
700048,29/05/2024,0,2
365133,29/05/2024,0,2
767398,29/05/2024,0,2
863930,29/05/2024,3,2
112390,29/05/2024,0,2
34200,29/05/2024,0,2
672059,29/05/2024,0,2
803607,29/05/2024,3,0
140489,29/05/2024,3,2
799688,29/05/2024,0,2
859361,29/05/2024,0,2
492958,29/05/2024,0,2
63769,29/05/2024,3,2
684939,29/05/2024,0,2
449106,29/05/2024,0,2
256051,29/05/2024,0,2
6405,29/05/2024,3,0
853932,29/05/2024,3,0
51036,29/05/2024,3,2
820973,29/05/2024,3,0
367391,29/05/2024,0,2
930284,29/05/2024,3,0
82484,29/05/2024,0,2
440875,29/05/2024,3,2
953175,29/05/2024,3,0
57405,29/05/2024,0,2
707935,29/05/2024,3,0
942001,29/05/2024,3,0
585299,29/05/2024,3,2
120385,29/05/2024,0,2
373536,29/05/2024,0,2
564692,29/05/2024,0,2
131748,29/05/2024,0,2
256783,29/05/2024,4,2
726958,29/05/2024,3,0
613942,29/05/2024,3,0
425341,29/05/2024,4,0
760828,29/05/2024,4,0
723678,29/05/2024,0,2
451812,29/05/2024,3,0
677169,29/05/2024,0,2
274207,29/05/2024,0,2
706112,29/05/2024,3,0
557908,29/05/2024,3,0
566052,29/05/2024,0,2
992178,29/05/2024,3,0
56589,29/05/2024,3,2
26060,29/05/2024,4,0
237083,29/05/2024,0,2
298985,29/05/2024,3,0
444361,29/05/2024,0,2
679284,29/05/2024,0,2
240179,29/05/2024,0,2
673058,29/05/2024,3,0
114414,29/05/2024,3,0
11422,30/05/2024,4,0
669378,30/05/2024,0,2
890623,30/05/2024,4,0
965755,30/05/2024,0,2
39154,30/05/2024,3,2
34186,30/05/2024,4,0
818990,30/05/2024,3,0
847349,30/05/2024,3,0
473929,30/05/2024,0,2
654297,30/05/2024,3,2
70969,30/05/2024,0,2
552883,30/05/2024,0,2
397973,30/05/2024,0,2
462526,30/05/2024,4,2
89084,30/05/2024,3,0
888807,30/05/2024,3,2
714999,30/05/2024,4,0
15314,30/05/2024,0,2
67197,30/05/2024,0,2
500633,30/05/2024,0,2
799952,30/05/2024,0,2
798639,30/05/2024,4,0
659290,30/05/2024,3,0
883013,30/05/2024,0,2
183929,30/05/2024,3,2
592784,30/05/2024,3,0
949818,30/05/2024,3,0
361361,30/05/2024,3,0
654623,30/05/2024,0,2
378230,30/05/2024,0,2
990993,30/05/2024,0,2
762527,30/05/2024,0,2
952168,30/05/2024,3,0
914071,30/05/2024,0,2
832348,30/05/2024,3,2
481843,30/05/2024,0,2
171602,30/05/2024,3,0
60619,30/05/2024,0,2
107548,30/05/2024,0,2
687218,30/05/2024,0,2
194682,30/05/2024,3,0
681063,30/05/2024,0,2
228286,30/05/2024,0,2
513199,30/05/2024,4,0
962054,30/05/2024,0,2
532965,30/05/2024,3,0
365132,30/05/2024,3,0
969851,30/05/2024,4,0
398340,30/05/2024,3,0
470449,30/05/2024,4,0
611575,30/05/2024,0,2
621677,30/05/2024,3,2
272170,30/05/2024,0,2
721521,30/05/2024,4,2
901144,30/05/2024,0,2
945635,30/05/2024,3,0
354409,30/05/2024,0,2
937542,30/05/2024,0,2
490602,30/05/2024,4,0
679865,30/05/2024,4,0
644847,30/05/2024,3,0
327290,30/05/2024,0,2
18035,30/05/2024,3,2
747801,30/05/2024,0,2
677542,30/05/2024,0,2
604184,30/05/2024,3,0
697683,30/05/2024,3,0
739534,30/05/2024,0,2
968887,30/05/2024,0,2
448752,30/05/2024,0,2
767398,30/05/2024,0,2
863930,30/05/2024,3,0
34200,30/05/2024,0,2
124290,30/05/2024,4,0
140489,30/05/2024,0,2
449106,30/05/2024,0,2
256051,30/05/2024,0,2
784827,30/05/2024,0,2
6405,30/05/2024,0,2
853932,30/05/2024,3,2
51036,30/05/2024,0,2
820973,30/05/2024,3,0
433521,30/05/2024,3,0
927651,30/05/2024,4,2
930284,30/05/2024,3,0
4452,30/05/2024,3,2
57405,30/05/2024,0,2
942001,30/05/2024,3,2
585299,30/05/2024,0,2
120385,30/05/2024,0,2
661577,30/05/2024,3,0
373536,30/05/2024,0,2
256783,30/05/2024,3,0
525531,30/05/2024,3,0
913428,30/05/2024,0,2
757274,30/05/2024,3,0
726958,30/05/2024,3,0
613942,30/05/2024,0,2
784673,30/05/2024,4,2
425341,30/05/2024,0,2
723678,30/05/2024,3,0
677169,30/05/2024,3,2
274207,30/05/2024,3,2
557908,30/05/2024,4,0
587645,30/05/2024,0,2
566052,30/05/2024,3,0
799459,30/05/2024,0,2
264803,30/05/2024,3,0
26060,30/05/2024,3,2
123983,30/05/2024,0,2
237083,30/05/2024,3,0
298985,30/05/2024,3,0
679284,30/05/2024,3,0
114414,30/05/2024,3,0
11422,31/05/2024,0,2
669378,31/05/2024,4,2
848226,31/05/2024,4,0
965755,31/05/2024,3,0
222892,31/05/2024,0,2
516376,31/05/2024,0,2
39154,31/05/2024,4,0
196719,31/05/2024,0,2
812607,31/05/2024,0,2
871592,31/05/2024,0,2
284460,31/05/2024,0,2
654297,31/05/2024,0,2
552883,31/05/2024,3,0
89084,31/05/2024,0,2
888807,31/05/2024,0,2
136533,31/05/2024,0,2
382511,31/05/2024,4,2
15314,31/05/2024,4,0
67197,31/05/2024,3,0
500739,31/05/2024,0,2
798639,31/05/2024,4,0
833557,31/05/2024,4,2
337168,31/05/2024,0,2
659290,31/05/2024,4,0
883013,31/05/2024,3,2
839170,31/05/2024,0,2
455083,31/05/2024,0,2
183929,31/05/2024,0,2
578097,31/05/2024,0,2
291238,31/05/2024,4,0
654623,31/05/2024,4,0
658389,31/05/2024,4,2
762527,31/05/2024,0,2
952168,31/05/2024,0,2
542300,31/05/2024,0,2
832348,31/05/2024,0,2
481843,31/05/2024,3,0
319388,31/05/2024,3,2
171602,31/05/2024,3,0
60619,31/05/2024,0,2
107548,31/05/2024,4,0
679321,31/05/2024,0,2
300159,31/05/2024,0,2
378287,31/05/2024,3,0
712003,31/05/2024,0,2
712307,31/05/2024,4,0
962054,31/05/2024,3,0
378676,31/05/2024,3,0
365132,31/05/2024,0,2
689769,31/05/2024,4,2
969851,31/05/2024,3,0
470449,31/05/2024,0,2
954722,31/05/2024,3,0
131937,31/05/2024,0,2
621677,31/05/2024,4,2
306177,31/05/2024,3,0
721521,31/05/2024,4,0
692985,31/05/2024,4,2
487931,31/05/2024,3,2
876139,31/05/2024,3,2
120532,31/05/2024,3,0
760684,31/05/2024,3,0
131136,31/05/2024,4,0
679865,31/05/2024,3,2
993331,31/05/2024,0,2
807452,31/05/2024,3,0
451933,31/05/2024,4,0
461804,31/05/2024,0,2
94225,31/05/2024,0,2
704868,31/05/2024,3,0
820541,31/05/2024,3,0
552496,31/05/2024,3,0
91670,31/05/2024,0,2
747801,31/05/2024,0,2
677542,31/05/2024,3,0
709916,31/05/2024,0,2
365133,31/05/2024,0,2
863930,31/05/2024,0,2
473647,31/05/2024,0,2
490939,31/05/2024,3,0
672059,31/05/2024,0,2
140489,31/05/2024,3,0
859361,31/05/2024,0,2
63769,31/05/2024,0,2
615545,31/05/2024,0,2
6405,31/05/2024,3,0
853932,31/05/2024,3,0
970529,31/05/2024,3,2
820973,31/05/2024,3,2
953175,31/05/2024,0,2
57405,31/05/2024,3,2
707935,31/05/2024,0,2
585299,31/05/2024,3,0
52729,31/05/2024,3,0
661577,31/05/2024,4,2
373536,31/05/2024,3,2
243235,31/05/2024,3,0
564692,31/05/2024,3,2
913428,31/05/2024,3,0
757274,31/05/2024,3,0
642612,31/05/2024,3,0
613942,31/05/2024,0,2
425341,31/05/2024,3,0
760828,31/05/2024,0,2
677169,31/05/2024,3,2
274207,31/05/2024,3,0
587645,31/05/2024,3,0
566052,31/05/2024,3,0
137909,31/05/2024,3,0
992178,31/05/2024,3,2
56589,31/05/2024,4,0
26060,31/05/2024,0,2
33797,31/05/2024,3,0
237083,31/05/2024,3,0
154179,31/05/2024,0,2
673058,31/05/2024,3,2
114414,31/05/2024,3,0
669378,1/06/2024,4,2
222892,1/06/2024,3,2
516376,1/06/2024,3,0
39154,1/06/2024,4,0
478531,1/06/2024,0,2
818990,1/06/2024,3,0
349294,1/06/2024,0,2
77308,1/06/2024,4,2
952124,1/06/2024,0,2
397973,1/06/2024,3,0
818522,1/06/2024,4,0
462526,1/06/2024,0,2
217710,1/06/2024,3,0
888807,1/06/2024,0,2
136533,1/06/2024,0,2
714999,1/06/2024,3,0
382511,1/06/2024,0,2
257719,1/06/2024,0,2
891833,1/06/2024,4,0
741341,1/06/2024,3,2
500739,1/06/2024,3,0
799952,1/06/2024,4,0
833557,1/06/2024,0,2
337168,1/06/2024,3,0
883013,1/06/2024,0,2
455083,1/06/2024,3,0
183929,1/06/2024,0,2
592784,1/06/2024,4,0
361361,1/06/2024,0,2
291238,1/06/2024,4,2
654623,1/06/2024,0,2
762527,1/06/2024,0,2
832348,1/06/2024,3,0
319388,1/06/2024,0,2
171602,1/06/2024,3,0
687218,1/06/2024,0,2
194682,1/06/2024,0,2
681063,1/06/2024,3,0
300159,1/06/2024,0,2
378287,1/06/2024,3,0
962054,1/06/2024,0,2
890232,1/06/2024,3,0
305754,1/06/2024,0,2
491314,1/06/2024,0,2
33955,1/06/2024,3,0
470449,1/06/2024,0,2
187399,1/06/2024,0,2
621677,1/06/2024,0,2
272170,1/06/2024,3,0
692985,1/06/2024,3,0
901144,1/06/2024,4,2
764014,1/06/2024,3,0
53833,1/06/2024,4,0
876139,1/06/2024,4,2
945635,1/06/2024,4,0
760684,1/06/2024,4,0
354409,1/06/2024,3,0
937542,1/06/2024,4,0
490602,1/06/2024,0,2
131136,1/06/2024,3,2
287070,1/06/2024,3,0
807452,1/06/2024,0,2
36412,1/06/2024,0,2
94225,1/06/2024,0,2
435929,1/06/2024,3,0
455755,1/06/2024,4,0
747801,1/06/2024,0,2
589812,1/06/2024,4,0
677542,1/06/2024,3,0
697683,1/06/2024,3,0
894539,1/06/2024,3,0
968887,1/06/2024,0,2
897083,1/06/2024,0,2
767398,1/06/2024,3,2
9436,1/06/2024,0,2
112390,1/06/2024,3,2
124290,1/06/2024,3,2
799688,1/06/2024,3,2
219598,1/06/2024,0,2
140154,1/06/2024,0,2
449106,1/06/2024,3,0
615545,1/06/2024,0,2
366066,1/06/2024,3,0
600767,1/06/2024,3,2
784827,1/06/2024,4,2
853932,1/06/2024,0,2
970529,1/06/2024,4,0
51036,1/06/2024,0,2
930284,1/06/2024,3,0
4452,1/06/2024,0,2
440875,1/06/2024,3,0
953175,1/06/2024,3,2
57405,1/06/2024,3,2
707935,1/06/2024,0,2
585299,1/06/2024,3,0
661577,1/06/2024,0,2
951463,1/06/2024,3,0
243235,1/06/2024,3,0
564692,1/06/2024,3,0
186168,1/06/2024,0,2
913428,1/06/2024,3,0
726958,1/06/2024,3,0
642612,1/06/2024,4,0
613942,1/06/2024,4,0
784673,1/06/2024,3,0
425341,1/06/2024,3,2
451812,1/06/2024,3,2
677169,1/06/2024,3,0
274207,1/06/2024,3,2
557908,1/06/2024,0,2
587645,1/06/2024,3,0
566052,1/06/2024,3,0
992178,1/06/2024,4,0
56589,1/06/2024,4,0
33797,1/06/2024,3,0
237083,1/06/2024,3,0
679284,1/06/2024,3,0
673058,1/06/2024,0,2
114414,1/06/2024,3,0
153019,2/06/2024,0,2
669378,2/06/2024,4,0
848226,2/06/2024,3,0
890623,2/06/2024,4,0
965755,2/06/2024,3,0
222892,2/06/2024,3,0
516376,2/06/2024,3,0
39154,2/06/2024,4,0
34186,2/06/2024,4,0
196719,2/06/2024,0,2
478531,2/06/2024,3,2
